loss,mse,val_loss,val_mse,lr
0.07736705988645554,0.07167822867631912,0.11171004176139832,0.10602124035358429,1e-06
0.07664142549037933,0.07095267623662949,0.11108700186014175,0.10539819300174713,1e-06
0.07466886192560196,0.06898000836372375,0.1103195995092392,0.10463079065084457,1e-06
0.07575570791959763,0.0700669139623642,0.11043942719697952,0.1047506257891655,1e-06
0.07782275229692459,0.07213391363620758,0.1091911718249321,0.10350236296653748,1e-06
0.07436766475439072,0.06867886334657669,0.10901037603616714,0.10332158207893372,1e-06
0.07391078770160675,0.06822200864553452,0.10808643698692322,0.10239765793085098,1e-06
0.07477198541164398,0.06908316910266876,0.10784213989973068,0.10215333849191666,1e-06
0.07456964254379272,0.0688808485865593,0.10724996775388718,0.10156118124723434,1e-06
0.07215587794780731,0.06646709889173508,0.10772889107465744,0.10204007476568222,1e-06
0.07287529855966568,0.06718650460243225,0.10730241239070892,0.1016135960817337,1e-06
0.07129326462745667,0.06560443341732025,0.10729120671749115,0.10160239785909653,1e-06
0.07305768132209778,0.06736892461776733,0.1072772741317749,0.10158846527338028,1e-06
0.07162735611200333,0.0659385621547699,0.10748199373483658,0.10179319977760315,1e-07
0.07150997221469879,0.06582111120223999,0.10760762542486191,0.10191880166530609,1e-07
0.07083103060722351,0.06514224410057068,0.10771705955266953,0.10202822834253311,1e-07
0.07146058231592178,0.06577172875404358,0.10781355202198029,0.10212475806474686,1e-07
0.06955838948488235,0.06386957317590714,0.10790560394525528,0.10221680253744125,1e-08
0.07179776579141617,0.06610896438360214,0.10798818618059158,0.10229938477277756,1e-08
0.07121691852807999,0.06552808731794357,0.10805428773164749,0.10236548632383347,1e-08
0.07106935232877731,0.0653805211186409,0.10810539871454239,0.10241661220788956,1e-08
0.07024350762367249,0.06455467641353607,0.10816122591495514,0.10247242450714111,1e-09
0.07230354845523834,0.06661475449800491,0.10820774734020233,0.10251890867948532,1e-09
0.07015138864517212,0.06446262449026108,0.10826190561056137,0.10257309675216675,1e-09
0.07841724157333374,0.0727284699678421,0.10891668498516083,0.10322821885347366,1e-07
0.07409892976284027,0.06841202080249786,0.10955330729484558,0.10386818647384644,1e-07
0.07464420795440674,0.06896115839481354,0.1094760000705719,0.10379528999328613,1e-07
0.07511502504348755,0.06943677365779877,0.10933621227741241,0.10366050899028778,1e-07
0.07420815527439117,0.0685349851846695,0.10949636250734329,0.10382559150457382,1e-07
0.07532868534326553,0.06965816766023636,0.10966256260871887,0.10399230569601059,1e-08
0.07654426991939545,0.07087425142526627,0.10983045399188995,0.10416068136692047,1e-08
0.07290934771299362,0.06723983585834503,0.11002951115369797,0.10436023771762848,1e-08
0.07425998151302338,0.06859090924263,0.11023250222206116,0.10456374287605286,1e-08
0.07628189027309418,0.07061313837766647,0.11038195341825485,0.10471320897340775,1e-09
0.07414858043193817,0.06847987323999405,0.11050081998109818,0.10483212769031525,1e-09
0.07522375136613846,0.06955508887767792,0.11058329045772552,0.10491463541984558,1e-09
0.0749843642115593,0.06931572407484055,0.11066782474517822,0.10499921441078186,1e-09
0.07513918727636337,0.06947057694196701,0.11075751483440399,0.10508888959884644,9.9999994e-11
0.07596217095851898,0.07029357552528381,0.11083096265792847,0.1051623672246933,9.9999994e-11
0.0751272588968277,0.06945864111185074,0.11084906756877899,0.10518046468496323,9.9999994e-11
